deal_id,product_id,quantity,price,discount_percentage,total_amount
18259,13,73,4076.81,21.4,233919.2
18525,38,22,3735.74,13.76,70877.45
16640,73,93,8238.51,16.77,637692.8
8031,79,91,4934.16,19.01,363652.03
4840,66,78,4807.75,24.19,284290.91
11735,26,56,5573.16,1.24,308226.96
14292,29,77,9028.57,26.63,510068.16
12580,50,49,8873.36,21.3,342183.38
18080,31,64,8204.98,21.56,411903.12
7811,50,43,8170.41,4.95,333936.91
4441,26,14,4232.93,16.18,49672.59
16630,3,47,8182.23,2.71,374143.1
14432,13,35,3012.21,6.27,98817.06
18486,16,24,5129.25,4.46,117611.65
19144,48,56,8196.86,5.11,435568.03
13696,4,85,6881.08,15.2,495988.25
9177,59,94,8478.96,10.76,711262.65
18016,19,18,9703.8,19.38,140817.66
7373,38,54,9942.56,21.81,419800.73
9659,6,15,4011.52,14.29,51574.11
16142,13,8,3770.08,10.48,26999.8
9525,2,91,6492.68,11.29,524128.73
5073,45,41,4729.79,27.64,140321.52
18908,39,73,8353.78,1.65,599763.81
1374,73,97,2136.41,2.22,202631.22
19043,24,89,1176.7,22.6,81058.16
2067,69,70,6987.82,9.42,443069.71
11374,58,13,310.28,5.13,3826.71
2486,23,15,3258.87,16.36,40885.78
1779,21,2,1012.55,14.72,1727.01
3851,28,33,6496.7,24.54,161779.52
19644,46,29,6420.03,11.59,164602.51
9772,21,45,6146.9,6.9,257524.38
5330,74,41,1811.98,14.61,63437.24
15678,42,73,7712.33,19.08,455579.67
14264,57,57,4833.55,1.24,272096.0
1776,80,74,2509.92,0.29,185195.45
13340,73,72,6617.34,0.97,471826.93
17127,96,74,3983.97,10.56,263681.44
15240,41,76,792.22,0.29,60034.11
14811,29,19,8493.98,8.74,147280.52
18632,65,46,8576.32,5.34,373443.85
3615,91,81,2118.28,2.06,168046.12
4171,52,68,2931.53,9.18,181044.26
14113,70,36,9747.58,7.05,326173.52
19004,75,33,4742.35,3.99,150253.3
14516,75,4,7461.19,5.68,28149.58
7552,54,90,7126.12,25.78,476010.56
4257,14,61,6642.52,28.33,290402.34
1938,89,51,1714.47,5.89,82287.87
12228,67,92,2943.5,25.5,201747.49
7234,53,90,8608.37,17.38,640101.18
6747,100,37,730.54,23.88,20575.22
3936,8,21,5323.95,23.38,85663.42
1076,21,63,4568.07,15.97,241828.6
6369,71,1,7665.31,9.59,6930.21
18642,56,67,3160.38,6.88,197177.37
6906,61,13,7511.53,13.14,84818.69
17571,43,50,6194.22,23.78,236061.72
19342,99,5,125.54,23.93,477.49
203,66,89,4437.38,22.77,305001.98
328,9,78,7605.97,9.47,537083.4
3906,67,32,5809.3,7.22,172475.79
18090,1,15,9644.49,1.94,141860.8
13992,67,46,6939.54,8.81,291095.66
11554,57,39,3924.55,20.47,121726.59
17958,33,32,1922.19,24.29,46569.28
13545,89,90,2845.78,6.38,239779.73
13259,55,44,230.2,24.09,7688.77
12140,55,37,708.56,14.35,22454.62
19467,34,99,2405.71,5.15,225899.78
12969,89,15,1025.38,23.84,11713.94
14101,93,31,2003.08,15.74,52321.65
2768,1,90,3732.81,28.03,241785.3
5195,98,3,6531.76,13.85,16881.33
4591,16,68,3380.98,26.18,169717.08
7635,49,23,9499.12,24.13,165760.59
9302,13,72,8445.82,4.56,580369.72
19309,8,76,5089.49,29.13,274126.04
12676,98,56,3312.14,19.53,149255.63
1386,74,39,6524.04,12.95,221487.9
2027,83,67,4751.82,3.98,305700.74
19620,80,96,1105.69,9.16,96423.24
14691,60,30,8752.92,23.13,201851.09
3631,92,55,4441.07,6.59,228162.19
1290,7,5,983.44,1.25,4855.74
9723,3,65,7462.5,16.16,406676.4
12051,99,70,732.4,29.4,36195.21
2387,13,47,8189.71,8.13,353622.67
5985,67,100,105.92,13.7,9140.9
15393,12,26,1335.69,2.64,33811.12
17452,62,20,1578.92,14.7,26936.38
4022,9,33,2852.12,7.86,86722.13
17864,15,87,5179.49,24.11,341972.2
12646,40,36,3698.49,24.9,99992.38
15900,30,18,2101.63,12.96,32926.66
114,77,59,4263.61,24.41,190148.91
10774,35,55,208.32,4.72,10916.8
501,75,32,4988.99,17.27,132076.53
8259,38,42,5957.51,2.59,243734.84
12535,8,2,4143.84,18.94,6717.99
1495,60,46,9025.78,21.83,324550.8
4901,1,30,7584.24,26.48,167278.0
5511,19,39,5789.26,25.79,167552.18
9967,72,47,5036.17,5.7,223208.09
15774,54,86,5004.13,23.61,328748.32
12343,29,51,272.34,20.83,10996.19
11413,58,86,3236.29,15.85,234207.07
17990,96,17,1167.66,15.02,16868.72
10968,73,99,697.89,12.14,60703.45
19396,72,43,6073.76,4.45,249549.54
17850,6,46,1304.12,16.43,50133.24
9999,3,12,1717.42,25.89,15273.36
8055,43,56,5558.26,19.73,249850.46
14215,13,60,8419.45,16.36,422521.68
6911,90,22,117.7,20.07,2069.71
4806,30,6,9799.96,9.6,53154.98
199,24,63,4568.34,3.0,279171.26
15467,95,32,5357.99,15.63,144657.16
10990,66,51,4475.15,11.68,201575.08
9959,71,96,9478.62,22.64,703935.4
6347,14,25,7571.47,22.28,147113.66
12549,71,8,8217.06,2.73,63941.87
1638,53,22,523.93,7.12,10705.78
18562,84,7,3086.56,20.06,17271.77
2467,80,47,3828.5,27.97,129610.42
13828,52,44,7308.22,29.28,227408.42
9888,15,42,789.74,23.93,25231.72
13020,3,97,5396.41,3.98,502618.39
1947,10,100,6863.16,14.59,586182.5
6239,11,24,5074.29,13.82,104952.55
9570,72,15,4721.38,12.41,62031.85
8915,33,43,7401.57,6.75,296784.45
12300,37,96,1884.27,13.5,156469.78
6273,36,39,1007.83,24.78,29565.5
2479,50,44,3849.28,9.17,153837.25
15887,66,40,3118.11,0.7,123851.33
2217,37,14,5256.72,18.87,59706.88
9529,43,26,9967.41,9.09,235595.68
17081,58,44,663.66,23.66,22292.07
9538,66,99,2900.75,24.09,217993.97
5332,6,59,4157.14,8.75,223810.02
13296,10,77,8484.48,15.75,550409.43
4504,83,100,9448.2,18.29,772012.42
134,61,17,3561.51,14.01,52063.22
6463,46,97,2566.52,19.79,199684.75
4023,4,8,1667.7,17.44,11014.82
2172,77,15,3172.74,18.48,38796.26
202,84,76,587.07,3.29,43149.41
11082,68,68,4384.89,7.35,276256.84
15185,98,38,4895.47,24.03,141325.37
15704,55,54,8197.25,7.52,409364.11
19634,36,64,1418.95,23.67,69317.41
7956,24,16,169.93,29.81,1908.38
19927,1,21,6478.59,14.15,116799.26
18204,65,52,9691.32,5.48,476332.25
18479,58,87,8024.11,19.59,561340.26
4415,68,51,2107.98,8.44,98433.39
18228,26,40,5653.99,19.68,181651.39
12999,45,43,3447.37,11.89,130611.54
12435,83,81,1260.78,12.02,89847.97
9402,100,90,4076.53,3.33,354670.34
7838,56,53,9753.65,1.0,511774.02
2575,62,83,8993.99,19.1,603919.45
5993,92,68,6260.24,0.7,422716.45
12541,39,50,3337.73,20.59,132524.57
10652,16,92,1469.9,0.77,134189.52
7406,97,52,3638.57,5.16,179442.63
14248,30,79,6040.08,13.94,410649.33
8883,56,83,9363.89,15.28,658446.27
2810,99,54,8608.15,18.58,378472.81
14309,8,10,3715.39,25.74,27590.49
12003,85,55,639.53,18.27,28747.83
9195,90,44,2910.57,26.53,94089.41
11600,39,21,4967.56,18.67,84842.45
8548,4,54,5837.51,0.96,312199.37
15997,95,63,5565.07,20.47,278831.71
11750,78,70,1055.75,24.1,56092.0
19436,21,81,9961.95,18.88,654571.84
9850,19,51,4547.54,1.65,228097.79
7499,24,58,1906.95,16.98,91822.69
15868,25,59,7221.62,26.76,312057.75
11496,2,53,676.22,7.8,33044.17
16106,24,27,6680.33,21.27,142004.44
10949,86,15,1987.59,18.88,24185.0
19284,80,32,1249.97,24.61,30155.28
16169,12,16,1770.28,9.52,25627.99
16228,27,1,7951.39,25.47,5926.17
1685,35,30,3182.31,20.36,76031.75
9215,64,5,8276.96,25.13,30984.8
9367,51,62,2700.04,3.11,162196.26
16495,77,23,8502.75,11.09,173875.29
11994,12,15,1779.75,21.76,20887.15
15988,31,58,8087.9,28.66,334654.66
13685,32,98,1448.86,13.72,122507.49
8386,25,89,6491.85,19.71,463895.27
6023,92,30,567.02,11.78,15006.75
1204,59,45,8543.44,16.2,322173.12
13330,36,97,6420.72,2.41,607800.12
3532,7,67,4154.53,16.85,231450.94
14910,80,13,9538.1,16.6,103412.08
15788,23,100,5020.07,17.29,415209.99
13950,50,16,2382.49,4.42,36434.94
13617,94,40,3347.19,12.67,116924.04
14249,100,81,2276.22,22.73,142465.65
6822,45,77,8156.21,6.05,590032.47
5238,16,57,2813.59,12.5,140327.8
17067,70,47,1996.0,16.69,78154.78
11669,100,59,7128.5,1.01,416333.63
3196,20,15,2412.93,13.21,31412.73
13543,62,57,7104.23,11.6,357967.94
4923,44,69,4726.86,11.91,287308.48
18652,19,50,9170.06,1.43,451946.41
10006,96,96,445.93,11.84,37740.66
14868,16,2,6695.11,8.74,12219.91
2158,4,40,5601.7,8.42,205201.47
7206,91,91,2645.17,17.54,198489.85
9371,47,17,835.55,16.21,11901.82
14045,10,91,376.76,19.37,27644.12
3321,99,43,4158.53,10.81,159486.7
3818,8,39,4082.76,9.07,144785.69
15044,22,94,3155.38,26.78,217174.71
18818,9,64,4775.82,5.32,289391.77
4299,24,98,3307.31,9.53,293228.09
7900,42,56,848.22,25.37,35449.49
16444,46,82,5549.62,27.08,331836.2
18481,88,5,650.5,16.65,2710.96
277,16,93,2349.21,1.6,214980.91
5614,21,99,7918.75,17.89,643706.48
15286,43,76,8074.13,23.58,468939.01
7278,30,7,2850.77,6.44,18670.26
9002,84,51,1722.08,16.9,72983.47
6438,64,35,4692.58,16.88,136516.54
1109,19,69,8945.22,8.1,567225.35
12215,52,94,4174.41,9.2,356294.24
13171,45,57,1129.34,2.26,62917.56
6951,58,41,2335.15,0.86,94917.78
17619,15,71,320.74,3.77,21914.02
13720,70,40,2764.29,2.27,108061.62
3317,69,87,7926.86,24.16,523020.56
1354,2,63,1369.96,20.28,68804.32
16255,14,94,7074.11,20.36,529579.19
2865,84,96,7093.2,25.51,507237.57
8056,73,53,3344.4,0.22,176863.24
2659,65,37,3814.06,13.88,121532.73
2343,13,2,3697.85,18.84,6002.35
13825,1,6,1235.49,9.73,6691.66
11239,65,20,2488.34,26.72,36469.11
9622,3,34,238.49,13.24,7035.07
1751,37,80,5316.97,19.62,341902.44
3738,78,59,6149.44,24.16,275160.38
964,26,60,2664.19,14.58,136545.07
17258,67,38,4192.06,18.8,129350.2
18635,15,86,6503.37,2.7,544188.99
19699,59,69,9251.26,2.92,619697.5
17543,17,25,9159.37,0.79,227175.27
17662,3,13,1476.78,1.08,18990.8
19352,57,43,448.14,25.24,14406.27
1240,15,58,7636.5,11.29,392911.67
12568,70,25,9641.9,14.94,205035.0
2915,72,77,1990.48,27.13,111685.63
9474,5,61,3503.66,9.8,192778.38
11043,93,68,3610.03,9.03,223315.01
9511,77,77,200.19,28.18,11070.79
18695,97,72,761.12,29.04,38886.53
17231,5,56,1870.19,25.46,78066.22
15106,66,42,4118.26,29.05,122720.03
844,53,100,4501.91,26.92,328999.58
3374,48,98,4026.35,7.49,365028.09
2638,19,6,8271.06,23.64,37894.69
19054,49,61,7069.34,18.72,350503.53
14172,35,38,1601.11,11.01,54143.46
11518,70,74,5275.09,2.28,381456.53
1369,68,48,2888.25,18.85,112503.11
18808,6,13,3105.76,12.15,35469.33
17192,93,36,3125.94,0.44,112038.69
13118,97,60,8829.14,25.67,393761.99
2866,75,35,5108.12,2.94,173527.94
12720,36,70,8625.72,4.52,576508.62
18182,61,82,4367.52,17.37,295928.31
1728,29,6,3431.48,23.49,15752.55
4781,89,90,9992.25,26.87,657659.92
14301,96,93,8636.47,5.25,761024.15
1674,51,17,792.72,10.5,12061.23
13532,63,83,1891.43,0.96,155481.6
157,41,40,724.98,29.18,20537.23
16800,2,13,7088.51,13.69,79535.21
10856,40,83,5328.08,13.1,384298.43
12147,20,9,162.28,28.57,1043.25
19538,22,13,8690.49,27.18,82269.39
5956,41,51,7986.74,4.15,390419.8
14546,14,48,1830.92,0.45,87488.68
17609,44,14,4081.75,25.42,42618.37
10997,7,51,5114.03,27.05,190264.93
4438,6,52,4775.78,15.8,209102.75
16386,54,27,4966.46,18.39,109434.46
6629,13,48,7377.7,18.61,288226.08
1198,36,84,8199.82,2.32,672805.07
11516,38,88,8603.21,21.97,590751.46
13492,79,4,6064.28,7.36,22471.8
5443,86,54,7561.59,17.09,338542.97
7844,66,13,5997.95,15.07,66222.77
10892,11,71,5611.8,22.19,310024.45
6145,94,26,4373.1,24.34,86025.87
9770,24,70,7038.69,18.47,401705.08
4894,37,33,7592.1,24.88,188205.12
3500,12,14,9792.93,20.16,109461.45
12756,44,93,8756.63,15.46,688465.52
15804,97,6,6206.6,8.34,34133.82
3688,80,84,125.36,7.31,9760.48
10515,25,24,9293.17,25.75,165604.29
291,91,85,7098.41,18.33,492768.07
8365,52,35,2133.89,7.65,68972.66
17041,33,43,4550.79,28.08,140735.91
18230,70,76,1535.1,13.43,100999.14
10090,60,28,6557.92,11.87,161825.86
18277,65,30,6728.62,20.65,160174.8
82,15,84,9686.9,11.12,723216.2
3178,99,72,9872.6,24.88,533973.39
10565,19,85,6045.04,19.22,415070.58
1354,75,95,4574.57,19.66,349144.91
10924,6,93,1909.12,14.58,151661.64
4762,3,75,4675.36,14.21,300824.35
14934,20,3,1315.24,25.59,2936.01
10763,35,8,9542.88,8.98,69487.44
8073,24,94,6296.07,2.27,578396.03
16765,25,99,3040.67,26.29,221886.51
10274,36,36,6975.86,21.33,197564.73
7209,40,63,7952.27,22.97,385914.92
17701,80,7,4253.03,22.64,23031.01
7569,34,79,9874.99,20.35,621368.93
16513,49,3,7204.37,2.08,21163.56
12755,76,100,1225.76,28.13,88095.37
9878,12,74,6978.99,9.29,468467.5
18042,61,12,5483.18,12.94,57283.88
9,12,56,7258.43,5.59,383750.29
4830,82,22,8062.25,18.54,144485.19
17318,84,44,3239.03,6.76,132883.15
5180,55,19,1088.44,10.22,18566.83
7537,93,39,2219.92,10.8,77226.58
10298,41,15,9060.47,4.68,129546.6
7603,79,19,6065.41,18.4,94038.12
4083,76,71,9671.59,6.22,643971.21
1478,24,62,4456.36,4.23,264607.07
5263,29,79,7376.95,24.3,441163.74
13726,63,34,4158.23,18.08,115818.35
12539,1,16,3208.46,12.14,45103.25
1513,32,4,4858.86,0.21,19394.63
6672,40,90,6828.24,23.81,468219.25
18980,38,43,3478.29,14.63,127684.9
961,46,100,5757.2,7.66,531619.85
19540,83,25,5391.53,25.28,100713.78
10721,71,49,9931.21,13.27,422053.58
16730,4,81,1712.61,13.36,120188.23
5160,99,94,1222.89,13.98,98881.42
4762,47,12,4354.58,23.11,40178.84
2330,16,70,2994.04,24.59,158046.39
10704,41,63,8037.59,29.24,358306.12
7223,16,55,9373.01,24.03,391637.16
7882,43,10,7063.51,26.47,51937.99
895,86,12,7964.16,24.73,71935.48
12367,17,45,987.7,17.59,36628.36
3664,31,76,7560.39,3.62,553789.5
14660,34,33,3973.28,14.51,112092.98
19702,45,5,2354.67,25.34,8789.98
16493,73,77,9675.84,27.33,541420.34
17533,12,20,3215.64,28.55,45951.5
11337,50,31,5141.03,25.16,119273.95
582,19,20,3737.73,15.9,62868.62
16086,25,56,5835.56,13.9,281367.36
13547,45,91,1474.06,14.09,115239.21
15408,94,59,8170.58,14.65,411441.81
18245,41,32,2147.72,20.42,54692.98
17087,24,62,6935.78,25.43,320664.69
14474,56,62,5814.86,0.12,360088.69
15070,81,27,1840.03,24.71,37404.68
14929,55,42,5822.53,24.86,183752.06
17383,46,83,3505.63,8.4,266526.04
4342,21,64,4764.11,21.27,240050.16
3196,72,13,9842.19,29.49,90216.47
19934,90,53,7426.16,21.78,307863.34
7532,41,93,7837.1,4.66,694885.88
14289,4,35,7279.89,4.21,244069.23
2465,11,88,2200.41,2.54,188717.72
10264,38,100,7029.66,2.66,684267.1
8464,54,12,6002.12,0.2,71881.39
9868,48,90,6506.13,13.3,507673.32
15990,6,89,1467.63,23.99,99283.56
2559,53,60,545.68,27.02,23894.24
16022,73,2,2864.9,16.84,4764.9
6498,5,72,2438.85,20.74,139178.34
5009,64,48,858.8,4.88,39210.75
16703,15,61,4415.99,28.97,191337.34
7964,99,9,4018.27,16.71,30121.35
16963,31,40,5233.68,0.51,208279.53
19182,56,71,1673.61,14.73,101323.19
17847,56,84,2221.49,1.89,183078.32
1391,94,78,698.06,18.11,44588.02
16829,21,63,8475.6,20.84,422684.95
2378,98,44,6869.07,6.25,283349.14
4890,49,97,9553.18,3.73,892094.1
4347,94,93,7144.88,5.41,628525.81
5655,64,98,3679.35,3.23,348929.69
2076,79,89,6156.84,6.12,514423.68
6245,15,2,9146.63,28.94,12999.19
6559,30,24,1201.88,0.67,28651.86
11792,51,8,8277.77,1.48,65242.07
8681,2,66,7115.38,12.62,410349.66
17072,83,50,6043.11,8.15,277529.83
10834,87,71,780.53,22.6,42893.25
8622,18,61,4371.0,22.77,205919.12
7365,7,90,7679.51,5.35,654179.06
16085,19,62,4152.88,13.49,222744.7
17067,40,64,1841.98,25.75,87530.89
15405,88,9,1817.83,20.09,13073.65
11285,43,91,655.58,21.09,47075.95
19731,42,71,2804.78,27.58,144216.74
9991,25,56,3717.41,29.82,146097.19
17826,25,39,7991.34,6.39,291747.04
15097,39,85,6311.25,26.83,392525.04
12578,34,57,9797.75,24.6,421087.7
1359,54,44,5940.39,29.58,184061.8
12600,44,84,5506.46,20.37,368322.7
770,78,72,5029.72,15.09,307492.94
3572,29,92,3875.68,2.12,349003.43
9467,82,16,1835.47,18.01,24078.43
18071,55,56,1762.44,3.84,94906.69
18393,4,56,8083.24,8.56,413913.62
10758,21,48,5236.43,6.03,236192.32
15567,3,54,9582.5,20.45,411635.45
5991,98,38,2153.66,10.13,73548.78
10231,2,98,1164.59,19.57,91794.61
5676,46,57,4239.63,24.03,183588.27
17711,68,7,3258.07,1.16,22541.93
1393,51,15,1199.44,5.1,17074.03
10146,59,38,4273.96,4.62,154907.12
15030,22,83,4293.92,8.13,327420.42
3731,26,25,7778.16,15.11,165072.0
4640,42,37,4743.04,10.35,157329.01
14743,8,34,2930.58,15.89,83806.97
11549,7,100,5549.73,2.67,540155.22
14311,71,71,1646.56,12.59,102187.32
1217,99,10,8940.96,13.23,77580.71
15006,92,81,6639.72,28.47,384700.73
13165,52,93,6029.95,26.63,411448.21
7506,71,23,928.52,1.5,21035.62
18980,91,33,4717.77,18.51,126868.86
5586,60,69,632.03,1.55,42934.11
10369,85,10,6070.99,12.85,52908.68
8503,72,35,6011.84,29.19,148994.44
25,26,96,4217.76,12.27,355223.12
4764,38,4,8490.82,10.9,30261.28
2712,24,62,1969.71,28.09,87817.94
18688,41,3,6735.28,10.35,18114.54
6824,67,94,2617.79,29.58,173284.09
16972,13,37,7156.17,23.03,203799.85
7653,97,45,3275.51,4.12,141325.15
13641,53,56,9227.01,25.3,385984.28
17571,20,4,9367.43,21.07,29574.85
19951,17,83,4710.99,22.53,302917.13
7758,31,39,4332.82,9.97,152132.68
2009,75,65,9066.51,26.42,433623.97
17900,78,26,6737.79,19.43,141144.57
16823,18,83,3830.07,0.7,315670.54
19856,51,86,9024.78,22.34,602743.4
426,48,46,591.33,15.97,22857.15
16218,42,46,6917.25,26.71,233204.02
13133,87,89,1586.54,25.98,104517.76
11404,11,49,165.4,13.48,7012.1
9043,3,1,2648.76,1.92,2597.9
8811,38,43,6456.01,16.61,231497.67
7659,64,77,3787.01,17.05,241882.01
1588,24,82,1365.5,12.74,97705.89
17204,68,86,8439.01,21.36,570733.62
15533,31,9,8039.77,19.79,58038.3
6175,10,32,5613.95,10.4,160963.17
10955,31,14,7822.78,10.9,97581.36
9878,22,83,6598.24,14.86,466272.55
4224,30,15,1092.93,14.5,14016.83
5873,35,18,4913.95,26.55,64967.33
17359,28,54,5576.11,4.79,286686.77
2236,37,66,4770.91,8.95,286698.29
18198,13,81,8350.41,12.6,591158.93
11629,90,7,6939.96,24.75,36556.24
15412,98,80,7010.9,8.43,513590.49
17769,25,63,9086.06,25.14,428514.94
18517,90,92,6841.37,0.86,623993.15
11211,51,4,1442.93,22.82,4454.61
12873,53,84,5060.81,16.24,356070.49
17299,90,39,562.66,7.79,20234.32
16238,72,2,1880.88,14.6,3212.54
16300,94,43,7567.7,16.06,273150.08
13608,32,56,281.09,2.18,15397.89
272,42,41,1021.87,0.72,41595.01
9395,9,10,8219.36,0.0,82193.6
16686,49,6,4664.61,22.94,21567.29
8769,5,94,2182.82,15.92,172519.62
9556,44,60,9366.46,8.95,511689.71
8896,43,10,8674.99,25.22,64871.58
16859,34,67,7866.42,15.99,442774.82
8569,86,74,7788.58,29.84,404370.61
173,37,42,7374.46,29.88,217180.8
14681,12,40,1894.67,20.58,60189.88
6635,67,79,2625.35,23.06,159575.6
1497,22,70,508.76,1.93,34925.87
4730,44,13,1233.25,24.75,12064.27
18912,21,2,2128.06,0.59,4231.01
18616,19,94,9569.73,23.51,688069.33
6398,45,7,678.77,7.11,4413.57
19217,11,4,3545.34,28.49,10141.09
18328,58,21,2551.45,7.36,49636.93
9469,72,34,8479.06,12.51,252223.21
9285,74,25,5743.1,1.65,141208.47
16823,22,30,5700.65,23.19,131360.08
2163,99,10,5993.95,6.71,55917.56
5112,90,40,4703.81,13.28,163165.76
17771,77,54,6657.68,24.21,272476.21
6201,79,13,1829.84,5.34,22517.65
12023,59,100,6609.48,3.8,635831.98
13953,1,44,9750.88,0.49,426936.43
9136,79,26,8682.93,13.66,194917.89
18905,5,99,2378.86,6.12,221094.1
9044,93,82,3867.26,2.3,309821.67
2555,48,88,3881.99,16.57,285009.49
13503,60,19,135.66,22.47,1998.37
12331,89,37,5071.97,16.19,157280.27
16030,88,3,6146.76,9.92,16611.0
18275,9,9,4294.1,21.77,30233.47
6549,78,7,2543.07,23.53,13612.8
1126,41,19,3868.33,22.62,56872.96
1645,68,1,9567.45,10.71,8542.78
2692,27,73,3095.91,23.06,173885.5
11458,69,3,2623.61,10.78,7022.35
15740,83,94,4439.05,8.72,380884.69
16570,60,79,9603.55,0.91,751776.46
19863,74,65,3191.35,6.18,194618.1
9225,84,15,2276.89,27.15,24880.72
9537,52,32,6995.6,16.41,187123.91
4539,95,93,5490.95,4.6,487168.07
4621,61,63,4247.51,14.11,229835.74
16133,92,18,5440.0,18.26,80039.81
15928,96,6,9137.41,5.95,51562.4
9517,96,59,2117.8,6.44,116903.41
11144,51,19,8865.25,4.06,161601.1
4047,69,8,528.22,10.97,3762.19
7975,45,11,1685.06,14.52,15844.28
16938,63,99,4940.69,27.72,353541.94
18326,1,80,2012.31,11.73,142101.28
10734,90,34,3193.38,14.51,92820.7
15975,29,72,490.19,7.33,32706.65
17091,18,92,9018.76,29.95,581223.01
19388,86,35,8331.5,15.44,246579.07
5278,99,79,6981.49,14.84,469689.51
1813,23,22,1519.05,18.09,27373.58
16675,41,29,1088.4,17.89,25916.87
4127,80,20,9072.02,5.93,170680.98
14232,39,48,8632.03,3.28,400747.17
17227,9,12,7541.9,10.39,81099.56
16569,26,25,8138.19,18.76,165286.64
13144,96,62,4430.8,23.35,210564.91
13538,78,25,4028.14,15.02,85577.83
2491,33,64,4483.14,12.13,252117.45
4118,87,75,6539.18,5.39,464003.86
4146,97,56,9373.93,9.15,476908.06
3260,54,65,5954.89,2.24,378397.53
11010,69,5,3079.58,21.89,12027.3
4603,62,37,9268.02,11.28,304235.73
907,90,60,2673.07,12.02,141106.02
10781,35,26,7210.16,2.23,183283.71
6941,79,39,8175.7,5.15,302431.41
5686,55,82,5390.01,15.49,373517.99
19004,72,55,2495.38,0.41,136683.19
8891,44,2,6748.77,15.8,11364.93
1904,50,7,3585.6,2.24,24536.98
15820,74,59,7460.07,16.04,369545.01
14612,84,46,3244.2,25.2,111626.43
19781,24,36,6207.48,2.61,217636.73
6049,64,59,6162.45,1.9,356676.44
19664,61,66,7996.03,19.44,425145.72
6281,13,32,4230.31,14.43,115836.04
12408,4,28,1451.36,10.87,36220.72
18141,24,24,4564.21,24.92,82243.41
4299,11,56,3465.29,21.9,151557.92
233,70,48,2786.25,19.99,107005.37
1439,60,36,2438.45,16.16,73598.27
281,32,9,6579.86,0.24,59076.62
7759,46,7,6571.2,17.55,37925.68
4811,15,24,4664.78,16.58,93392.63
17756,35,18,2776.87,12.58,43695.72
5405,68,29,3928.53,10.25,102249.81
10654,78,40,9142.36,6.77,340936.89
5551,98,27,7792.76,12.35,184419.56
3513,49,58,3799.01,24.65,166028.13
11684,23,22,1811.12,29.35,28150.24
8386,77,32,8705.98,3.66,268394.92
4086,82,28,8704.73,16.19,204272.16
3674,91,56,8810.58,7.89,454463.81
283,14,19,8908.56,25.79,125609.81
11506,54,48,9536.0,6.52,427884.13
14331,20,25,2856.73,9.45,64669.23
18266,86,3,3045.81,29.7,6423.61
13281,30,94,1858.64,12.37,153100.27
11151,27,33,833.13,12.62,24023.64
9684,83,64,7671.36,6.15,460772.57
747,20,65,3114.85,1.6,199225.81
372,51,88,7651.01,6.41,630131.06
8448,80,14,3578.93,27.85,36150.77
11668,92,7,2712.79,25.77,14095.93
8267,42,61,8286.16,24.55,381366.37
3567,88,78,1297.51,19.65,81318.84
14861,34,98,358.83,2.78,34187.74
15260,99,47,6157.03,23.82,220450.0
18605,52,100,8151.46,10.75,727517.8
14306,98,26,233.39,24.44,4585.09
9123,49,92,5913.04,8.21,499337.31
17788,85,80,201.77,15.04,13713.9
14254,44,52,4403.35,24.71,172394.68
7616,65,24,3823.3,0.21,91566.51
7938,31,63,9586.54,23.67,460996.58
4378,80,92,8921.19,16.33,686721.09
3265,73,66,879.72,13.67,50124.51
15560,92,78,5174.01,7.38,373789.11
12439,6,92,1049.25,4.28,92399.47
19613,16,85,1525.2,20.43,103156.14
16001,45,100,5949.47,20.42,473458.82
10681,50,71,1263.83,2.36,87614.26
13118,64,74,5990.8,20.56,352172.77
18920,98,27,4072.16,9.0,100052.97
14840,49,35,7360.28,6.21,241612.23
11817,64,18,4104.72,21.74,57822.37
18637,67,70,5124.86,27.18,261234.61
17546,34,24,3296.25,6.13,74260.56
8975,70,56,6045.31,8.81,308712.22
10139,7,85,3611.04,24.73,231032.53
8705,91,64,8921.17,22.23,444031.61
9734,65,100,3326.95,10.75,296930.29
1793,74,85,505.06,26.51,31549.33
8476,26,76,3976.61,19.88,242140.55
17152,70,19,666.88,29.97,8873.31
17008,73,40,1678.98,25.7,49899.29
8097,80,47,4904.55,28.43,164978.76
5843,46,67,1892.18,11.57,112108.07
5638,16,14,2091.94,22.79,22612.62
7307,89,58,1667.48,5.65,91249.51
8830,4,2,5438.33,26.19,8028.06
3673,54,4,5861.48,20.7,18592.61
17126,84,94,7746.32,24.54,549465.07
9368,80,89,7427.28,4.17,633463.06
