id,deal_id,product_id,quantity,price,discount_percentage,total_amount
15192,4844,3542,55,3962.49,25.14,163147.6
15193,5723,4389,54,6296.55,3.06,329609.28
15194,7419,3582,89,4478.94,22.72,308057.91
15195,1685,251,75,9157.12,16.61,572709.18
15196,6686,1439,39,2498.23,7.26,90357.48
15197,4644,2646,90,4490.14,6.2,379057.62
15198,2048,851,23,4579.2,10.92,93820.48
15199,3125,3272,82,3391.02,28.4,199093.57
15200,7682,1746,53,5316.3,16.13,236315.38
15201,7593,513,41,7089.0,6.53,271669.62
15202,8757,3120,100,1884.98,22.81,145501.61
15203,9978,4608,90,1944.1,21.68,137035.72
15204,1886,497,16,7185.42,18.02,94249.72
15205,266,2320,22,7986.29,18.34,143475.3
15206,561,1321,24,5857.61,4.07,134860.93
15207,650,4060,82,7595.49,17.52,513710.33
15208,1876,1101,97,5973.56,24.07,439965.24
15209,3813,3484,52,6130.94,12.55,278798.37
15210,3745,1174,53,4330.15,4.67,218780.4
15211,1922,1256,49,6769.98,3.83,319023.8
15212,3240,2514,19,2131.0,28.22,29063.0
15213,4370,2343,61,2437.86,26.62,109123.0
15214,5835,1861,100,8422.31,16.25,705368.46
15215,2655,739,23,8192.52,10.35,168925.67
15216,5399,469,70,214.48,20.23,11976.35
15217,2952,2020,70,6394.3,27.2,325853.53
15218,7352,2216,35,8543.07,7.9,275385.86
15219,8071,3050,8,4545.46,2.27,35538.22
15220,6015,4294,59,4315.46,16.58,212397.45
15221,1554,4561,56,5758.41,5.61,304380.34
15222,6894,2972,49,2461.2,15.59,101797.45
15223,5494,446,1,3091.27,23.79,2355.86
15224,2423,219,10,5922.56,22.96,45627.4
15225,8985,3249,86,7166.66,12.79,537503.8
15226,9313,4110,97,3391.05,11.28,291828.34
15227,1652,3357,10,280.76,6.85,2615.28
15228,6994,1390,8,907.67,0.99,7189.47
15229,4085,1408,50,4227.84,24.91,158734.25
15230,7028,959,6,9425.24,2.78,54979.31
15231,6972,3424,72,9649.62,20.51,552274.77
15232,9077,1284,65,3566.7,29.53,163374.48
15233,2151,278,24,5671.13,3.05,131955.85
15234,515,2994,2,7678.71,20.05,12278.26
15235,6697,2584,90,3752.96,21.52,265079.07
15236,309,954,90,1100.68,13.0,86183.24
15237,4376,1605,43,8812.09,13.28,328599.31
15238,6761,1809,100,5241.7,29.62,368910.85
15239,9824,2169,7,7137.34,3.52,48202.74
15240,2314,3370,57,1052.52,29.41,42349.51
15241,5028,1944,11,4176.94,0.24,45836.07
15242,1560,4653,54,1878.29,18.46,82704.11
15243,4520,4442,31,6848.38,16.82,176590.96
15244,8193,4923,95,236.99,11.06,20024.0
15245,7868,1532,53,1589.1,23.85,64135.28
15246,9308,3558,57,2493.77,3.24,137539.4
15247,6143,1493,18,5526.42,21.88,77710.31
15248,1707,2892,32,8368.58,9.75,241684.59
15249,3874,4303,74,9004.52,22.49,516475.86
15250,3712,2329,64,2022.26,19.92,103643.25
15251,629,2742,5,7534.52,4.78,35871.85
15252,6438,2653,27,4900.75,26.01,97903.75
15253,3336,4376,85,8411.17,10.02,643311.52
15254,5420,1220,91,9849.2,13.28,777251.59
15255,7630,588,52,3579.94,6.41,174224.22
15256,3902,1467,37,4288.84,8.66,144944.78
15257,7302,903,43,2683.92,11.89,101686.48
15258,3631,1701,1,1071.93,21.09,845.86
15259,7720,3997,56,9086.65,3.39,491602.3
15260,7163,1700,27,1841.48,20.46,39547.26
15261,4083,836,8,306.86,12.76,2141.64
15262,7569,4537,62,3415.93,22.02,165152.02
15263,2769,2723,33,7664.23,6.69,235999.27
15264,9778,2739,19,1691.79,21.85,25120.54
15265,9029,3026,90,6967.69,7.68,578931.43
15266,124,4168,20,3381.08,22.36,52501.41
15267,9524,344,36,3924.74,9.28,128178.87
15268,8732,1676,2,9016.6,10.07,16217.26
15269,3108,4324,5,7496.55,23.89,28528.12
15270,7182,209,94,7417.45,15.49,589237.78
15271,2924,3175,23,5286.07,19.73,97591.95
15272,4106,2527,5,1666.19,18.48,6791.39
15273,3855,535,57,2102.09,21.84,93650.63
15274,2703,274,36,8458.48,0.24,303774.47
15275,6926,4346,83,6578.76,2.9,530202.0
15276,972,4675,19,3347.78,18.07,52113.89
15277,8022,108,25,586.0,0.21,14619.24
15278,9437,553,72,1351.39,7.75,89759.32
15279,5757,599,55,5190.25,9.87,257288.48
15280,2376,660,98,4863.85,18.27,389572.01
15281,3410,3399,89,6988.64,28.53,444535.51
15282,8429,3082,84,4004.04,14.21,288545.54
15283,5372,3707,43,1325.51,5.11,54084.39
15284,3287,3288,7,8078.39,0.73,56135.92
15285,3249,1080,51,5068.36,4.41,247087.11
15286,3493,3868,51,4927.11,29.64,176802.44
15287,9749,4342,61,3594.88,6.05,206020.78
15288,6940,4861,44,5404.44,18.06,194849.52
15289,7405,4809,50,5569.8,9.88,250975.19
15290,8794,2082,8,281.31,7.12,2090.25
15291,7634,3445,68,4221.14,0.57,285401.41
15292,2874,315,17,4014.05,5.85,64246.88
15293,6690,2096,62,132.42,3.88,7891.49
15294,6997,1695,74,5161.44,15.51,322706.65
15295,1832,2339,24,2575.18,25.19,46235.81
15296,8580,2800,94,3994.42,8.77,342546.28
15297,4352,248,13,7765.64,20.82,79934.84
15298,8063,3568,79,6829.19,5.5,509833.18
15299,4529,4230,42,1205.11,4.75,48210.43
15300,6234,2921,47,6424.01,22.38,234356.88
15301,9974,4465,43,1824.51,20.65,62253.19
15302,2236,4419,100,8441.26,22.49,654282.06
15303,2951,1992,64,3028.06,20.35,154358.39
15304,4959,4925,39,3243.2,3.81,121665.73
15305,4442,4910,60,9622.31,26.36,425152.15
15306,9172,1069,18,8719.35,19.13,126924.09
15307,9804,238,78,5091.38,29.42,280292.69
15308,6278,4368,87,3427.24,16.0,250462.7
15309,5781,804,87,5928.5,0.83,511498.53
15310,4918,2449,51,392.53,18.61,16293.49
15311,6077,3204,59,5715.68,14.16,289474.04
15312,7757,3054,34,3948.65,2.98,130253.33
15313,5832,629,42,7331.81,25.89,228211.38
15314,2363,92,15,9055.0,16.95,112802.66
15315,6057,3266,75,6296.16,12.61,412666.07
15316,7772,2345,75,1056.35,29.6,55775.28
15317,2831,2743,86,8086.05,2.59,677389.43
15318,8175,2441,65,2229.05,7.9,133442.08
15319,113,1206,6,9128.13,12.01,48191.05
15320,6032,4211,39,5517.21,8.1,197742.32
15321,3672,2495,73,3468.32,9.99,227893.94
15322,7799,3887,37,5369.24,11.52,175776.03
15323,3315,1472,93,4032.88,1.05,371119.73
15324,3415,3337,76,2375.26,24.96,135462.03
15325,4446,2370,70,855.94,23.73,45697.78
15326,2619,1740,17,1534.73,1.42,25719.93
15327,2964,2844,41,4796.26,11.95,173147.38
15328,108,1652,62,6931.91,4.42,410782.21
15329,9269,603,75,9181.25,21.03,543782.48
15330,5564,3344,87,1241.8,5.92,101640.83
15331,3763,1182,14,4784.18,6.85,62390.49
15332,2201,3659,29,9236.71,19.45,215764.93
15333,6323,2596,54,8909.46,28.06,346111.14
15334,9609,920,56,1361.07,15.87,64123.82
15335,1179,309,46,8577.1,8.84,359668.68
15336,2241,1167,95,6382.86,14.94,515779.77
15337,106,1830,79,4960.88,28.07,281900.52
15338,4961,581,62,9129.75,20.08,452382.76
15339,8493,3719,77,4799.04,27.11,269347.56
15340,5225,4522,66,4327.26,27.35,207487.79
15341,1734,341,7,6723.91,6.05,44219.79
15342,818,986,20,5068.35,19.94,81154.42
15343,254,1231,2,4550.09,11.38,8064.58
15344,6400,1299,77,5481.26,20.56,335282.1
15345,3532,2698,10,8894.84,15.88,74823.39
15346,5047,84,9,8243.66,13.56,64132.38
15347,2966,3949,29,1757.31,7.68,47048.11
15348,1194,2203,3,7639.63,18.47,18685.77
15349,4599,3993,41,2732.43,12.06,98518.86
15350,5136,2587,90,1703.99,19.71,123132.02
15351,624,1388,31,3540.6,13.45,94996.07
15352,1951,1622,64,6717.63,3.38,415396.74
15353,9828,2871,40,4791.87,27.44,139079.23
15354,598,3445,29,947.61,7.26,25485.59
15355,1879,1175,75,6562.86,4.2,471541.49
15356,2478,3554,71,8687.96,5.9,580451.3
15357,9731,3170,15,1865.27,19.1,22635.05
15358,2184,2454,63,6124.9,26.44,283845.02
15359,8551,4836,79,4578.8,10.71,322984.43
15360,7833,1958,48,286.43,5.44,13000.71
15361,4162,1537,9,6414.49,13.91,49700.11
15362,7350,2486,73,1326.68,15.46,81874.99
15363,5387,4384,56,6248.74,18.83,284037.73
15364,6064,2026,90,6189.21,9.1,506339.27
15365,547,1209,11,9715.82,28.29,76639.36
15366,392,1381,74,1938.75,6.67,133898.22
15367,3603,3451,93,9774.42,1.38,896476.57
15368,7909,558,56,5408.47,12.32,265560.2
15369,9416,4927,63,9048.62,15.56,481361.25
15370,5097,4826,12,1376.42,10.24,14825.7
15371,1662,1027,68,3026.77,1.87,201971.52
15372,9228,794,28,9856.58,27.13,201109.72
15373,6070,1192,18,4321.94,18.26,63589.57
15374,8238,3386,15,2262.14,16.01,28499.57
15375,7170,3176,87,5939.52,7.44,478292.91
15376,5388,618,62,372.61,0.29,23034.82
15377,9999,580,90,2872.48,24.92,194099.22
15378,5485,4188,69,7108.98,26.05,362739.26
15379,9890,772,68,9554.86,6.94,604639.18
15380,9435,1264,50,4495.96,21.18,177185.78
15381,8030,2109,23,1036.94,28.74,16995.24
15382,7638,684,21,5152.51,2.16,105865.53
15383,3436,4627,99,4564.02,5.24,428161.67
15384,7586,82,61,1336.1,19.33,65747.74
15385,3659,4167,63,2640.9,13.21,144398.34
15386,5192,210,66,2125.78,0.63,139417.58
15387,1429,4865,9,8034.47,21.28,56922.61
15388,7337,3615,81,9859.4,27.1,582187.71
15389,7875,3163,68,3286.2,29.64,157227.58
15390,6276,1911,36,4569.69,13.44,142398.85
15391,5675,1245,24,7787.68,29.85,131113.38
15392,7913,1411,21,2633.79,1.51,54474.42
15393,8566,2560,45,3390.17,24.62,114997.96
15394,2052,1710,54,2578.3,1.34,137362.54
15395,6224,3790,66,9633.07,21.06,501886.8
15396,5578,2828,22,8447.65,0.41,185086.32
15397,457,2072,94,8013.37,19.04,609836.69
15398,7038,4803,88,4028.7,26.38,261001.75
15399,6470,3830,8,9548.65,10.37,68467.64
15400,3544,1693,8,1918.99,22.78,11854.75
15401,750,1160,72,5548.85,0.53,397399.76
15402,7821,1257,7,6703.27,28.3,33643.71
15403,1161,1489,41,6534.22,4.65,255445.53
15404,7554,2608,48,7661.24,8.06,338099.71
15405,7960,3676,3,5130.85,26.9,11251.95
15406,7549,3562,5,5939.72,26.46,21840.35
15407,8486,331,69,9739.02,20.77,532419.56
15408,50,1383,33,9320.35,11.4,272508.39
15409,3320,1189,26,2730.96,21.22,55937.71
15410,7497,3673,21,4441.91,25.07,69894.79
15411,8781,117,87,5364.42,8.47,427174.67
15412,3069,906,75,5226.33,4.97,372493.6
15413,2711,2829,83,8623.74,7.66,660942.41
15414,1568,1510,16,4450.43,8.65,65047.48
15415,214,4163,12,275.74,13.57,2859.86
15416,7131,661,86,1992.23,23.39,131257.28
15417,3887,4027,54,2975.69,13.71,138657.04
15418,3725,2148,86,4284.09,15.99,309519.5
15419,233,2194,59,1092.55,12.51,56396.45
15420,9452,3411,20,8227.21,3.08,159476.24
15421,6293,364,85,4202.8,23.13,274608.85
15422,7395,490,96,4456.03,21.53,335678.09
15423,84,3787,67,7355.17,24.98,369695.85
15424,854,1371,27,3404.74,16.37,76879.37
15425,7724,1399,54,5942.95,27.25,233468.79
15426,8828,4194,61,2346.64,6.98,133153.52
15427,4893,2335,26,116.63,20.32,2416.2
15428,2984,3985,45,2168.98,22.68,75467.49
15429,3460,3648,73,6970.7,27.91,366837.97
15430,345,4460,79,8377.8,19.89,530204.99
15431,2512,2925,53,6988.34,20.13,295824.12
15432,2333,2633,100,7537.19,21.91,588579.17
15433,3483,3293,84,7919.25,27.28,483745.8
15434,8336,4943,89,3705.34,5.63,311208.91
15435,1743,4190,34,7551.9,23.76,195757.33
15436,8134,2188,92,9118.71,15.34,710230.79
15437,8667,3296,83,5985.68,0.07,496463.67
15438,3545,658,74,2286.67,5.49,159923.75
15439,8214,2683,86,3443.51,3.4,286073.04
15440,9183,3715,99,8703.22,13.99,741078.31
15441,2907,1045,47,9881.63,10.77,414416.79
15442,2776,1227,14,7574.13,25.99,78478.59
15443,5944,4554,94,7561.61,12.37,622866.45
15444,2451,4439,65,3695.84,27.35,174526.8
15445,1848,2678,42,351.0,18.67,11989.67
15446,4669,1622,18,9733.63,27.4,127199.08
15447,9550,25,6,7770.49,19.65,37461.53
15448,163,686,94,6975.55,20.66,520233.73
15449,4698,3949,65,7068.11,14.61,392304.84
15450,610,4094,93,5239.02,9.32,441819.13
15451,8348,3633,89,8161.55,22.2,565122.05
15452,4465,618,38,8378.06,28.19,228618.83
15453,3995,4149,35,6331.78,6.29,207672.89
15454,1683,1457,22,2585.22,1.22,56180.97
15455,2688,2899,22,8438.72,10.15,166808.18
15456,8540,475,23,5354.98,25.03,92336.46
15457,6552,4166,14,5413.92,3.44,73187.54
15458,782,186,95,9866.27,14.71,799419.46
15459,275,2072,35,888.79,1.12,30759.24
15460,6390,2093,34,2080.58,16.87,58805.93
15461,148,765,33,8406.63,26.59,203653.13
15462,3700,1185,45,4202.66,1.19,186869.18
15463,8429,3643,34,4366.92,29.3,104972.02
15464,3682,3503,26,1110.94,1.31,28506.05
15465,5754,2164,13,4972.76,29.06,45859.79
15466,6297,479,97,4484.91,25.57,323797.5
15467,7935,2418,7,7873.79,26.0,40786.23
15468,9435,2752,99,3262.3,18.53,263121.79
15469,2555,619,26,203.63,21.38,4162.44
15470,1380,1861,34,9370.99,21.15,251226.87
15471,4854,3772,47,9936.28,23.36,357912.75
15472,118,2972,20,4849.84,19.44,78140.62
15473,2003,570,58,2382.9,0.12,138042.35
15474,4188,1160,16,894.36,29.53,10084.09
15475,6189,1243,11,6535.07,6.46,67241.95
15476,4338,1614,89,2465.35,29.76,154117.9
15477,888,2360,45,7223.55,25.55,242006.98
15478,3427,838,58,1597.98,17.92,76074.08
15479,1706,2039,42,6840.69,23.8,218929.44
15480,6921,4267,13,6115.87,16.37,66491.13
15481,8194,4750,81,3903.81,15.57,266974.93
15482,7611,4133,32,7807.14,28.35,179002.11
15483,8512,729,69,6519.5,27.19,327532.51
15484,8382,1312,2,6919.98,23.5,10587.57
15485,8752,37,76,8229.05,7.2,580378.44
15486,2745,2625,10,9774.11,5.68,92189.41
15487,1677,762,17,2007.47,19.31,27537.07
15488,5720,3131,32,2715.5,26.32,64024.97
15489,2790,651,57,3099.94,15.18,149874.04
15490,7070,4140,93,4193.0,20.16,311335.28
15491,8148,4917,50,8636.85,8.54,394963.15
15492,492,3867,49,8390.61,1.28,405877.3
15493,417,239,11,1867.46,27.84,14823.15
15494,4551,4320,77,7486.45,6.69,537891.7
15495,8320,2941,24,284.42,3.84,6563.96
15496,750,1736,22,3577.19,26.74,57654.29
15497,3310,4982,20,6442.93,12.72,112467.79
15498,574,1538,93,293.14,13.92,23467.15
15499,9742,459,100,916.41,12.82,79892.62
15500,3750,494,97,2303.14,8.86,203610.93
15501,3507,3847,15,1931.33,12.74,25279.18
15502,4643,3759,72,6946.57,17.96,410325.55
15503,1314,165,34,9522.96,9.49,293053.86
15504,6333,2499,64,2046.05,1.32,129218.7
15505,6354,1366,38,4280.73,4.42,155477.83
15506,1869,1761,30,6681.13,24.78,150766.38
15507,4611,2849,28,6490.92,22.44,140962.01
15508,1038,4751,5,2440.26,5.38,11544.87
15509,2396,3809,64,8546.54,17.16,453117.04
15510,5195,4088,68,9882.28,8.8,612859.48
15511,4424,2088,76,2975.4,23.7,172537.5
15512,5873,3781,99,5699.92,17.37,466274.55
15513,4628,4504,74,5066.56,20.07,299677.9
15514,6084,4310,97,4727.72,6.82,427313.08
15515,1794,2975,84,7464.5,9.47,567639.4
15516,3399,1929,94,4446.58,24.02,317580.08
15517,448,4677,35,5801.7,27.22,147786.7
15518,9136,3375,32,5399.69,29.11,122490.89
15519,5652,2823,42,7354.6,17.73,254126.44
15520,3732,1015,46,6460.46,4.65,283362.24
15521,2775,2296,7,6324.34,10.98,39409.49
15522,4587,1154,89,5401.96,25.18,359715.44
15523,5578,3689,41,9961.27,13.81,352010.36
15524,9835,4069,18,6252.49,1.73,110597.79
15525,2286,4967,23,588.89,5.63,12781.92
15526,5082,2255,85,1823.36,28.99,110055.27
15527,7555,632,28,5192.74,11.68,128414.38
15528,4053,4505,11,197.01,27.14,1578.96
15529,231,1852,94,528.72,27.1,36231.07
15530,5616,4481,84,6536.77,6.62,512739.01
15531,7043,1966,54,6222.26,23.2,258049.57
15532,6166,380,50,3134.93,29.6,110349.54
15533,3021,1216,32,7217.67,27.84,166664.66
15534,7307,1363,49,1110.88,14.35,46621.97
15535,3783,3764,79,3519.12,10.55,248680.37
15536,4890,664,72,9005.47,10.27,581803.79
15537,7537,4860,30,1334.19,15.65,33761.68
15538,842,163,53,5048.75,27.12,195015.04
15539,5703,900,45,370.89,27.37,12121.98
15540,6984,3408,87,5651.21,23.25,377345.42
15541,5578,2006,67,5420.76,19.22,293385.63
15542,5831,2147,100,977.59,1.99,95813.6
15543,8785,1898,5,1765.32,3.4,8526.5
15544,8622,3240,40,8108.8,25.82,240604.31
15545,4827,2460,28,700.82,11.45,17376.13
15546,7370,1558,80,1585.17,8.15,116478.29
15547,8533,1183,3,9030.06,19.04,21932.21
15548,7642,28,73,6264.93,1.06,452492.09
15549,3581,944,30,4059.58,27.87,87845.25
15550,2794,863,14,7877.99,28.26,79123.38
15551,3970,3315,3,2210.7,4.99,6301.16
15552,4790,3536,72,156.33,21.72,8811.01
15553,5240,3161,82,3279.3,18.95,217945.56
15554,709,4581,32,7919.28,0.32,252606.03
15555,4875,850,87,9444.86,0.55,817183.45
15556,22,4998,26,5682.64,11.07,131392.87
15557,3927,1737,95,1452.32,24.73,103850.32
15558,1830,2559,90,8977.82,17.24,668703.94
15559,455,2298,85,2932.72,17.3,206155.55
15560,6421,1655,28,8102.0,12.74,197954.55
15561,9511,1977,59,1106.15,15.51,55140.58
15562,4845,2691,83,7730.64,8.51,587039.29
15563,620,4737,54,7233.46,0.99,386739.83
15564,166,2809,53,9730.02,14.91,438801.52
15565,1499,71,93,3230.61,17.5,247868.55
15566,735,3295,66,6146.41,6.81,378037.41
15567,4025,426,100,2193.33,19.06,177528.13
15568,6337,1915,85,2021.24,0.35,171204.08
15569,9765,2438,6,9045.74,14.71,46290.67
15570,5503,4360,74,3142.68,13.19,201883.88
15571,5211,222,62,9077.69,15.15,477550.04
15572,6179,4443,22,2529.83,11.8,49088.82
15573,8134,219,52,4845.86,9.37,228373.75
15574,328,43,72,8460.78,26.53,447561.72
15575,2997,206,63,558.6,6.84,32784.68
15576,3093,4620,82,8949.87,8.86,668866.74
15577,5256,2619,9,8210.6,14.67,63054.94
15578,7523,557,44,5027.96,17.57,182360.09
15579,2904,2296,23,364.46,17.45,6919.82
15580,6733,3346,77,6031.05,0.42,462440.41
15581,9271,3699,54,3297.38,23.87,135555.95
15582,4502,569,9,813.16,14.69,6243.36
15583,2945,35,42,3026.84,10.72,113499.24
15584,1131,1653,92,8792.18,1.87,793754.49
15585,4508,4460,59,8399.54,6.43,463707.53
15586,5684,3938,91,7884.75,3.34,693547.34
15587,1061,1411,71,7074.19,1.39,495285.97
15588,2732,2797,98,4122.59,5.42,382116.27
15589,9996,3813,91,667.69,13.92,52302.03
15590,6659,3938,100,283.8,7.55,26237.31
15591,6487,4339,33,9747.95,3.75,309619.26
15592,8698,4060,65,5384.41,11.42,310018.17
15593,1996,3479,88,1414.2,18.65,101239.75
15594,443,3110,32,9067.05,23.18,222889.85
15595,9908,2029,22,5135.15,26.17,83408.19
15596,2559,3218,21,6005.08,22.97,97139.98
15597,2014,3943,45,1065.2,29.23,33922.89
15598,5663,1637,75,1625.46,0.77,120970.8
15599,8641,4774,59,7714.03,22.88,350994.54
15600,4817,3281,3,9805.81,21.35,23136.81
15601,8007,1394,98,3081.44,26.02,223405.63
15602,1955,1833,87,3063.97,4.74,253930.19
15603,9966,1320,53,2451.63,22.88,100206.94
15604,2687,2526,27,8774.78,2.59,230782.86
15605,2092,1957,48,7529.67,23.8,275405.21
15606,2602,787,64,7393.7,19.73,379835.07
15607,1913,961,51,8050.44,26.25,302797.17
15608,200,1017,40,2921.39,25.31,87279.45
15609,9572,3698,60,4827.85,0.23,289004.76
15610,6321,2625,5,6917.65,24.72,26038.03
15611,3221,3360,96,8593.61,19.89,660896.73
15612,5097,4540,91,7282.99,22.66,512572.47
15613,421,4975,95,8610.09,22.75,631872.98
15614,9033,1386,28,7004.05,25.7,145712.26
15615,2902,1639,38,698.75,21.4,20870.26
15616,5481,2228,58,367.84,16.72,17767.55
15617,2016,74,54,4470.98,13.92,207825.46
15618,7549,2901,74,2370.29,22.39,136129.07
15619,9028,829,97,9732.38,6.51,882583.8
15620,4710,4948,9,2134.85,13.92,16539.11
15621,2715,2978,79,7591.92,6.61,560117.43
15622,1031,4742,25,128.32,13.17,2785.51
15623,9570,4677,69,4612.08,23.91,242143.89
15624,7208,4893,95,3170.5,17.4,248789.14
15625,1468,746,99,2325.28,1.77,226128.13
15626,4073,2404,86,1543.31,3.13,128570.38
15627,4210,4056,89,1056.29,0.56,93483.36
15628,8014,337,38,4533.62,19.25,139114.13
15629,8453,214,88,3759.2,15.22,280460.38
15630,1812,68,76,8324.22,18.46,515855.24
15631,3743,1719,57,8475.16,25.48,359994.29
15632,1761,1576,17,2543.99,9.25,39247.41
15633,6905,3908,54,5681.22,9.74,276904.94
15634,4086,1876,10,2793.45,29.21,19774.83
15635,5784,669,34,7721.55,3.28,253921.63
15636,6619,875,65,2161.08,19.59,112952.09
15637,9500,2166,29,9019.21,6.35,244948.21
15638,9519,4912,8,7203.89,25.89,42710.42
15639,4947,2489,44,9362.85,25.12,308479.69
15640,3479,2207,75,121.49,6.02,8563.22
15641,9397,2665,49,4646.94,3.23,220345.35
15642,8195,4424,15,9210.78,6.09,129747.65
15643,3199,909,36,1992.91,10.53,64190.04
15644,3037,1479,55,5704.48,8.14,288207.44
15645,7112,4483,15,6194.88,3.86,89336.36
15646,2826,1267,16,9831.76,4.82,149725.91
15647,2143,3900,61,497.78,5.81,28600.4
15648,6107,958,47,7900.68,9.17,337280.82
15649,284,1342,42,702.1,15.16,25017.79
15650,7988,4602,19,191.53,21.99,2838.84
15651,8569,4984,18,907.78,20.19,13040.99
15652,9928,4355,32,7536.92,18.22,197238.18
15653,2407,723,24,5819.64,14.31,119684.39
15654,4525,4451,81,7323.14,18.55,483140.5
15655,6603,3203,57,2037.58,19.29,93738.26
15656,3848,4498,81,7581.24,23.89,467376.62
15657,1028,2385,21,7280.06,11.19,135773.85
15658,6826,1225,54,4419.49,7.49,220777.39
15659,4439,4310,19,3767.41,28.27,51344.9
15660,4499,934,53,1555.37,9.72,74421.97
15661,732,3581,59,6664.49,22.75,303750.79
15662,5566,3100,91,7549.31,12.65,600083.33
15663,2768,4683,5,8196.01,9.32,37160.71
15664,5555,2683,89,4244.23,4.75,359793.99
15665,9298,1262,90,6801.77,14.31,524559.3
15666,6022,847,29,3432.79,1.22,98336.39
15667,7815,2729,58,4202.09,26.35,179500.68
15668,9487,3009,49,8870.23,24.69,327328.34
15669,4128,4840,48,5261.53,16.07,211968.1
15670,4824,719,8,5615.71,24.9,33739.19
15671,5701,3392,61,6216.38,23.6,289708.17
15672,495,1318,56,570.43,2.37,31187.01
15673,5729,1207,55,2165.91,20.58,94609.11
15674,2302,2738,77,1329.82,28.72,72987.97
15675,3178,2491,64,8628.31,5.65,521011.87
15676,415,3955,80,1546.03,15.94,103967.43
15677,1090,1677,69,8773.23,10.22,543485.81
15678,358,2335,1,2181.98,18.08,1787.48
15679,272,3706,95,7705.3,9.99,658876.35
15680,6851,3408,24,6876.89,13.51,142747.73
15681,5230,2425,63,195.57,25.31,9202.49
15682,4439,3176,84,9337.39,22.22,610060.24
15683,1201,259,91,1723.04,27.92,113019.02
15684,2570,1143,57,8811.08,6.8,468079.81
15685,7393,1571,92,1507.77,0.82,137577.38
15686,8279,3961,84,4523.02,4.58,362532.72
15687,7545,2522,6,3139.38,13.88,16221.8
15688,235,1642,73,1717.12,22.75,96832.69
15689,7756,2152,26,5017.26,11.41,115564.56
15690,4728,1643,18,144.94,5.17,2474.04
15691,2968,3693,40,507.68,23.61,15512.67
15692,9098,4644,19,139.65,11.94,2336.54
15693,4895,4683,32,6714.98,16.09,180305.27
15694,7851,1267,83,2527.82,24.81,157755.43
15695,129,319,3,1571.01,1.31,4651.29
15696,5522,3443,81,3348.27,10.42,242949.8
15697,8458,2488,98,4997.35,22.73,378422.33
15698,4144,645,83,6343.45,16.84,437842.68
15699,5007,4486,72,892.56,12.88,55987.08
15700,9462,2297,92,9578.25,15.6,743731.96
15701,4058,1336,76,2254.63,26.51,125926.5
15702,1074,3448,2,1303.47,22.72,2014.64
15703,1952,3986,57,5333.74,14.34,260426.26
15704,1315,3973,48,5555.44,14.49,228021.92
15705,3508,3496,13,3726.74,29.85,33986.01
15706,4608,3577,16,9884.63,29.53,111451.18
15707,5475,4010,52,9240.28,21.99,374833.81
15708,4130,2321,97,6699.87,14.93,552859.2
15709,1807,4107,63,4253.87,23.92,203889.69
15710,8868,4190,47,8592.72,27.77,291706.52
15711,4849,1844,8,6731.39,4.97,51174.72
