id,company_name,industry,website,phone,address,city,country,postal_code,assigned_to,status
4001,"ОАО «Селиверстов, Белоусова и Крылов»",Retail,www.fk.ru,8 432 422 04 96,"бул. Кленовый, д. 556",п. Агата,Мавритания,731180,4b005064-535a-4936-bd7f-a59a25eabb37,Inactive
4002,ООО «Лихачева-Елисеев»,Construction,www.ip.info,+7 (576) 866-1053,"наб. Металлистов, д. 37",к. Верхоянск,Бангладеш,578201,ffa439be-e000-4867-aecc-37554c02bfb4,Prospect
4003,ОАО «Иванов Воробьев»,Healthcare,www.ooo.edu,84697359061,"алл. Моховая, д. 25 стр. 6/9",с. Сасово,ОАЭ,264731,11e67c73-6b50-41b1-9ca9-69cbd5f12bcc,Prospect
4004,ЗАО «Крюков»,Healthcare,www.chernov.com,8 (908) 598-91-37,"пр. Железнодорожный, д. 3 к. 827",к. Владимир,Великобритания,737306,b78ca4cc-a13b-4c3c-81f9-b6329a7f6c17,Prospect
4005,Никифорова и партнеры,Construction,www.zao.ru,8 457 525 9832,"алл. Харьковская, д. 1 стр. 15",г. Добрянка,Финляндия,283939,5d89668a-9971-4eb7-b1d1-0f9cda7dff34,Active
4006,НПО «Петрова Антонов»,Energy,www.mishlen.org,+7 (147) 190-8649,"бул. Блюхера, д. 9/1 стр. 5",д. Слюдянка,Мадагаскар,567425,1b0ddc6a-e5ab-4b01-95b0-c8e798fa2c50,Inactive
4007,Алексеев Групп,Manufacturing,www.ooo.edu,83374272360,"ул. 40 лет Победы, д. 43 к. 386",клх Губкинский,Либерия,356559,44ed7c98-8cc7-4f36-ba9c-ca25eb297175,Lead
4008,НПО «Белозерова»,Energy,www.zao.edu,+7 (833) 272-5259,"ул. Советская, д. 6/2",с. Белгород,Куба,103563,235fe186-a0f9-4571-9586-7ef9607dcfb9,Prospect
4009,Гришина Инк,Healthcare,www.rusakov.net,+7 (359) 941-1465,"ул. Солнечная, д. 8/6 к. 4/8",г. Абакан,Боливия,794758,f12d392d-307e-4d38-816c-51a68f765432,Active
4010,Горбунова и партнеры,IT,www.kastorama.info,8 (267) 354-9729,"пер. Краснофлотский, д. 1/3",ст. Сузун,Ирак,349567,f1b4b5ce-1a2a-45c2-8cc6-3bfc6b7e13dc,Lead
4011,ЗАО «Константинов-Крюков»,Logistics,www.impeksneftehim.org,8 (149) 786-6219,"алл. Станиславского, д. 2/7",клх Асбест,Гренада,882755,748c2a48-973d-474d-8b58-6181ae2d41fb,Active
4012,Метафракс,Manufacturing,www.rao.biz,8 (233) 124-3458,"ш. Мусы Джалиля, д. 1/2",клх Певек,Турция,557240,e336500c-2c00-40e5-a611-69d7934dd403,Active
4013,ИП «Емельянова»,Energy,www.tatenergosbit.info,83697454981,"пер. Гвардейский, д. 905 к. 434",д. Череповец,Греция,745060,f12d392d-307e-4d38-816c-51a68f765432,Prospect
4014,РАО «Казаков-Борисов»,Construction,www.npo.com,8 221 133 9835,"пер. Трудовой, д. 9/5 к. 8",п. Елец,Уганда,174038,680551ba-1c0f-4ab2-a55a-da49832494b0,Active
4015,ОАО «Савельев»,IT,www.oao.ru,8 (263) 287-1178,"наб. Кирпичная, д. 504 стр. 9/8",п. Иркутск,Китай,277508,f1b4b5ce-1a2a-45c2-8cc6-3bfc6b7e13dc,Active
4016,РАО «Алексеев»,Construction,www.savelev.edu,+70630376651,"ул. Дальняя, д. 5/7",к. Уварово,Египет,785822,326fef3f-8a26-4a01-9085-13fb37483e01,Lead
4017,ООО «Щербакова Терентьева»,Finance,www.rao.ru,+7 (848) 492-1811,"пер. Нахимова, д. 8/1 к. 82",ст. Тырныауз,Андорра,235797,1ab0d7d5-7576-4cc4-81e4-3b38a2f62c3d,Inactive
4018,ООО «Меркушева-Лыткина»,Manufacturing,www.oao.net,+78950284456,"ул. Мелиораторов, д. 1",п. Нарткала,Джибути,059016,de533e47-7160-4cbe-bc90-e7d7769b94e6,Inactive
4019,ИП «Лазарева-Беспалова»,Consulting,www.vlasov.edu,8 759 955 90 06,"пр. Кузнецова, д. 4 стр. 5/9",к. Воркута,Фиджи,101385,235fe186-a0f9-4571-9586-7ef9607dcfb9,Inactive
4020,ИП «Самсонова»,Healthcare,www.sergeev.biz,+7 (734) 416-66-33,"пр. Разина, д. 38 к. 82",к. Джубга,Соломоновы Острова,063746,1ab0d7d5-7576-4cc4-81e4-3b38a2f62c3d,Active
4021,ФортеИнвест,IT,www.kiselev.edu,8 214 250 18 19,"наб. Воровского, д. 464 к. 320",д. Горячинск,Тунис,895909,25139f58-6602-44c9-b0d7-6bcfcad533c1,Active
4022,Объединенная судостроительная корпорация,IT,www.zao.ru,+7 (990) 476-88-51,"пер. Гайдара, д. 2/5",ст. Внуково (метеост.),Люксембург,756294,c80d0b85-1ae3-43cd-b10d-674e4f4f7e7f,Lead
4023,ИП «Кудрявцев-Сафонова»,Energy,www.ooo.org,8 (291) 573-48-73,"наб. Циолковского, д. 872",с. Ростов-на-Дону,Ирак,178770,1fea1f3c-e651-494c-b77e-ecc442f78396,Inactive
4024,ИП «Дьячкова Яковлева»,Consulting,www.zao.edu,8 394 687 60 92,"наб. Промышленная, д. 7/2",г. Сладково,Фиджи,743016,ddf4e884-2190-4d01-bf3a-6d16bad7c372,Inactive
4025,ОАО «Тихонов-Шаров»,Construction,www.zao.com,+7 (491) 672-5819,"ул. Черемуховая, д. 3/5",п. Гатчина,Нигерия,431885,5067ee53-7118-43de-a30e-0d947418b0b0,Lead
4026,НПО «Артемьев-Носкова»,IT,www.oao.info,+7 (608) 487-11-97,"ул. Дружба, д. 7/6 стр. 54",к. Кизел,Аргентина,678795,5067ee53-7118-43de-a30e-0d947418b0b0,Prospect
4027,ЗАО «Шубин»,Finance,www.npo.ru,+7 707 446 5047,"алл. Космодемьянской, д. 6/1 к. 3/2",клх Шерегеш,Сингапур,389552,0a34abba-933b-46ad-83e7-26827392c528,Lead
4028,Шубин Инк,Finance,www.npo.ru,88265794363,"алл. Суворова, д. 706 стр. 8",д. Благовещенск (Амур.),Самоа,868378,6147fcda-5527-4f1c-8387-12a048a0dbe6,Prospect
4029,ОАО «Тарасова-Турова»,Consulting,www.rao.biz,+7 359 765 27 66,"пер. Ключевой, д. 7/5 к. 136",ст. Троицк (Челяб.),ОАЭ,163757,e569374f-f830-4eca-a925-9b070e452822,Prospect
4030,Русский уголь,Logistics,www.zao.biz,8 (798) 178-48-17,"бул. Маяковского, д. 62",к. Усть-Илимск,Маврикий,309165,36d95212-c89f-49e4-a95d-e46b2c675450,Active
4031,"ООО «Лапин, Савин и Калинин»",Manufacturing,www.galkina.info,+7 (939) 427-5276,"пр. Донской, д. 1/7 стр. 3/4",г. Минеральные Воды,Экваториальная Гвинея,153711,680551ba-1c0f-4ab2-a55a-da49832494b0,Inactive
4032,НПО «Филиппова Ефремов»,Energy,www.zao.net,+70459815256,"ш. Украинское, д. 146",п. Осташков,Узбекистан,990124,333a683f-b1b4-463c-9b99-2cd3bd395531,Inactive
4033,"АО «Калинин, Панов и Михеева»",Education,www.zao.net,+7 680 942 30 09,"ш. Сплавное, д. 3/1 к. 3/5",ст. Ершов,Кувейт,598502,4c308874-36f4-465b-a575-4aabcaadab96,Lead
4034,РАО «Зыков Калинина»,Manufacturing,www.ip.edu,+72923036136,"пер. Дачный, д. 116 стр. 767",клх Серафимович,Соломоновы Острова,396089,6cdfbfb7-dbca-4efe-a03f-be390f6a4647,Inactive
4035,Матвеева Групп,Healthcare,www.oao.edu,+7 (703) 707-3422,"наб. Карла Маркса, д. 7/7",с. Псков,Сальвадор,131101,c79ef18a-241f-4f0d-9e99-4b46ab236ef0,Lead
4036,АО «Костин»,Logistics,www.zao.biz,8 (672) 582-2493,"бул. Приморский, д. 1/1",клх Охотск,Уругвай,901112,748c2a48-973d-474d-8b58-6181ae2d41fb,Active
4037,Тимофеева Инкорпорэйтед,Retail,www.panfilov.edu,8 438 968 50 36,"пер. Геологов, д. 65 к. 7/3",с. Поронайск,Вьетнам,924895,c701b146-51f6-48cb-880c-2900c6b708ee,Active
4038,ООО «Белозеров»,Education,www.npo.com,+7 (287) 439-0837,"пр. Добролюбова, д. 35 к. 534",ст. Выборг,Испания,658715,cad0bf9d-0ecb-4321-9002-4129a26d0cc6,Prospect
4039,Мамонтова Инк,Education,www.ip.info,8 (834) 362-19-68,"наб. Камская, д. 4/1",д. Котельнич,Намибия,936345,6561c367-88b9-480f-ae11-f75e5d5497c1,Active
4040,"АО «Жукова, Афанасьев и Исакова»",Energy,www.rao.ru,8 221 373 43 43,"бул. Привокзальный, д. 6 стр. 7/2",ст. Нижнеудинск,Исландия,725165,1d64c1c8-d0af-4367-95f1-a38458985cd6,Prospect
4041,АО «Суханова-Зимина»,Education,www.rao.biz,8 (904) 197-99-68,"бул. Станиславского, д. 7/7 к. 1/1",п. Оймякон,Никарагуа,415953,f13f445b-657d-454e-9b07-e385cb8ff100,Prospect
4042,Щукина Лтд,Manufacturing,www.ao.net,81004638283,"алл. Поселковая, д. 955 стр. 9",д. Колпашево,Израиль,949314,cc5244ad-e232-4726-a741-c386676a3d4d,Inactive
4043,Панова и партнеры,Manufacturing,www.gruppa.ru,8 274 987 3171,"ул. Революционная, д. 3 стр. 50",с. Урус-Мартан,Ирландия,590515,f13f445b-657d-454e-9b07-e385cb8ff100,Inactive
4044,ИП «Исаков Горбачев»,Manufacturing,www.marvel.com,8 (737) 112-2254,"пр. Кирпичный, д. 55 стр. 3/8",ст. Братск,Вануату,468630,e569374f-f830-4eca-a925-9b070e452822,Lead
4045,НПО «Федосеева-Одинцов»,Logistics,www.porshe.net,+7 183 630 5678,"ш. Революции, д. 6/6 к. 453",с. Архыз,Руанда,397660,f1b4b5ce-1a2a-45c2-8cc6-3bfc6b7e13dc,Prospect
4046,АО «Константинова Миронова»,Education,www.zao.net,+7 (344) 344-43-12,"бул. Байкальский, д. 38",клх Петухово,Никарагуа,358297,91c50326-d6a0-425b-9de3-0a9f485c3897,Lead
4047,"НПО «Лебедева, Горбунова и Якушев»",Construction,www.ao.biz,+7 (556) 980-7007,"пер. Партизанский, д. 7",г. Вязьма,Белоруссия,012016,f1b4b5ce-1a2a-45c2-8cc6-3bfc6b7e13dc,Prospect
4048,РАО «Самойлова»,Consulting,www.baer.org,81560083252,"пер. Шоссейный, д. 4/7",с. Усмань,Кабо-Верде,956019,e3eb59c7-bcee-4c32-8968-34f4630b5d3b,Lead
4049,"НПО «Шубин, Артемьева и Якушева»",Logistics,www.npo.com,+71588632285,"ул. Монтажников, д. 6/4 к. 26",п. Бугуруслан,Чехия,468982,235fe186-a0f9-4571-9586-7ef9607dcfb9,Lead
4050,"ОАО «Пахомова, Елисеева и Зыков»",Logistics,www.rao.net,8 989 574 29 90,"пер. Макарова, д. 3/2 к. 7",п. Верхний Тагил,Джибути,108067,53954df3-04e4-48a9-a745-976bd512e029,Inactive
4051,ИП «Дроздова»,Energy,www.investneftetred.ru,+7 (699) 014-31-25,"алл. Гафури, д. 6/5 стр. 7",клх Плес,Самоа,351887,e371c1e5-aa28-4642-ab37-2a8fc56dab22,Lead
4052,Эйвон Бьюти Продактс Компани (Avon),Retail,www.rao.biz,+7 (429) 236-60-41,"наб. Путевая, д. 77 стр. 52",с. Гремячинск (Бурят.),Филиппины,236175,24dc5785-c24a-48ec-8b83-3d49cf89a60b,Prospect
4053,Автозаправочные комплексы Atan,Construction,www.ooo.info,8 607 880 50 45,"ш. Поперечное, д. 14 стр. 6",п. Соловки,Сент-Люсия,949995,dae3d3ab-75a1-46d9-a112-d9672d82ab30,Lead
4054,"АО «Копылов, Зайцев и Вишнякова»",Manufacturing,www.ip.com,8 259 359 9367,"пр. Петровский, д. 510 к. 652",д. Мценск,Канада,790407,4811bf4b-074e-41c4-8d24-edd809da1828,Inactive
4055,"ООО «Евдокимов, Кабанова и Захаров»",Retail,www.ooo.ru,+74988735460,"бул. Стадионный, д. 1 к. 369",клх Шатки,Швеция,476399,ab4cd38b-68aa-4c56-9227-3e295d3ac7e2,Active
4056,ИП «Сафонов-Филиппова»,Healthcare,www.rao.ru,8 (930) 546-3077,"пр. Белинского, д. 2/9",п. Куртамыш,Буркина-Фасо,937114,9ec9eeab-3e3a-40f4-86a4-6681cb02f57f,Inactive
4057,Техинком,Construction,www.oao.biz,+7 950 283 99 11,"пер. Красногвардейский, д. 792 стр. 99",г. Курганинск,Вьетнам,613168,9b92a97c-3d01-4c0f-aedb-89585e98103f,Inactive
4058,"ИП «Романов, Наумов и Селиверстов»",Logistics,www.katerpillar.edu,81372565249,"наб. Гражданская, д. 967 стр. 26",д. Белый Яр (Томск.),Вануату,062957,ebd3241d-88c2-43e1-a5bc-c9067fe59507,Prospect
4059,РАО «Романова»,Education,www.lapina.com,+7 757 959 68 13,"бул. Пограничный, д. 95",д. Шерегеш,Франция,435894,7a5855bf-13e1-405f-8ef9-3ec8bf65c1df,Prospect
4060,ООО «Богданов-Родионова»,Retail,www.zao.edu,+7 267 527 28 11,"пр. Сельский, д. 6",к. Воркута,Болгария,963973,1d64c1c8-d0af-4367-95f1-a38458985cd6,Inactive
4061,Группа Рольф,Logistics,www.loginov.edu,+7 (090) 264-2389,"бул. Пушкина, д. 2",с. Ростов,Румыния,287089,9ec9eeab-3e3a-40f4-86a4-6681cb02f57f,Active
4062,ЗАО «Игнатьев-Самойлова»,Consulting,www.npo.edu,+76791121532,"наб. Лазо, д. 7/8 к. 7",г. Армавир,Намибия,248316,54bfa54b-6025-467b-aa7f-d368d674b282,Lead
4063,Славянск Эко,Logistics,www.abi.com,+79138584603,"пер. Свердлова, д. 57 к. 369",д. Касимов,Марокко,553923,fda266d3-8f04-4aac-b9cf-0070e57b1e05,Prospect
4064,НПО «Баранов Беспалова»,Construction,www.mihalov.com,+7 981 809 54 69,"ул. Макаренко, д. 8/8",п. Чегем,Кувейт,131048,90f73e7c-5f38-4e79-9533-9612b8567e34,Inactive
4065,СДС-Уголь,Finance,www.oao.biz,87468281292,"бул. Ленина, д. 355 к. 5/2",г. Котлас,Габон,532338,1d64c1c8-d0af-4367-95f1-a38458985cd6,Prospect
4066,ОАО «Суворова-Кириллов»,Manufacturing,www.zao.edu,8 (993) 017-28-45,"ш. Промышленное, д. 9/5 к. 9",г. Горячий Ключ,Ямайка,043924,25139f58-6602-44c9-b0d7-6bcfcad533c1,Prospect
4067,ЗАО «Авдеева-Стрелков»,IT,www.oao.net,8 673 917 7493,"пр. Ленина, д. 593",г. Тикси,Либерия,474839,e3eb59c7-bcee-4c32-8968-34f4630b5d3b,Active
4068,Стройтранснефтегаз,Healthcare,www.ip.edu,+7 793 108 2423,"бул. Нефтяников, д. 9",г. Минеральные Воды,Катар,556732,24dc5785-c24a-48ec-8b83-3d49cf89a60b,Active
4069,Мосметрострой,Education,www.gmk.com,+7 209 215 8140,"ш. Тупиковое, д. 8",клх Луга,Сент-Винсент и Гренадины,208001,5067ee53-7118-43de-a30e-0d947418b0b0,Prospect
4070,"ОАО «Брагин, Воронцов и Захаров»",Manufacturing,www.ip.net,8 734 316 49 16,"ул. Светлая, д. 985 стр. 3/5",к. Поронайск,Туркмения,797085,90f73e7c-5f38-4e79-9533-9612b8567e34,Prospect
4071,Ермакова и партнеры,Education,www.moskovski.edu,+74354389964,"ул. Прохладная, д. 6/1 к. 178",к. Новый Уренгой,Греция,401811,fb404b39-a714-40f6-b577-aa99c9693126,Prospect
4072,АО «Петухова»,Education,www.kuzmina.ru,8 (267) 548-92-90,"ш. Новосельское, д. 9/4 стр. 120",д. Комсомольск-на-Амуре,Мальта,839938,1b0ddc6a-e5ab-4b01-95b0-c8e798fa2c50,Active
4073,Лобанова Групп,Manufacturing,www.rao.net,+7 149 269 2689,"пр. Средний, д. 95 стр. 23",клх Нарьян-Мар,Кирибати,153866,de533e47-7160-4cbe-bc90-e7d7769b94e6,Active
4074,Башкирская содовая компания,Healthcare,www.rao.biz,8 (205) 050-31-67,"наб. Волжская, д. 975 стр. 6/6",д. Чермоз,Перу,057875,8aa884a6-4838-4786-9321-9842cd5a6452,Lead
4075,"ЗАО «Осипов, Осипова и Константинова»",Construction,www.zagorski.edu,8 370 133 09 70,"ш. Покровское, д. 8 к. 8",к. Калевала,Ирландия,238822,6bbb3b91-8128-4a83-aa19-6820d22506d1,Lead
4076,ЗАО «Яковлева-Дементьев»,Energy,www.ooo.edu,83902117383,"бул. Карла Маркса, д. 886 к. 8/7",с. Муром,Белоруссия,773716,5067ee53-7118-43de-a30e-0d947418b0b0,Prospect
4077,"ИП «Владимирова, Красильников и Соболева»",IT,www.ip.ru,+7 577 393 19 52,"алл. Р.Люксембург, д. 18",д. Яхрома,Иран,833542,f945d903-b6be-4943-a56b-1c7742941d83,Active
4078,Транскапиталбанк,Construction,www.ao.biz,+7 (444) 809-59-22,"ул. Сельская, д. 1 стр. 322",ст. Королев,Вьетнам,901100,1ab0d7d5-7576-4cc4-81e4-3b38a2f62c3d,Inactive
